author,word,character,digit,colon,semicolon,qmark,period,comma,exclamation,@,#
4573,8,50,0,0,0,0,0,0,0,0,0
2091,12,72,0,0,0,0,0,1,0,0,0
2090,12,73,0,0,0,0,1,2,0,0,0
4576,10,54,0,0,0,0,0,0,0,0,0
4577,15,90,0,0,0,0,0,1,1,1,0
3029,16,100,2,0,0,0,0,1,0,0,0
3028,16,96,0,0,0,0,0,1,0,0,0
3027,9,67,1,0,0,0,0,0,0,0,0
3026,15,89,0,0,0,0,0,3,0,0,0
3025,5,30,0,0,0,0,0,0,0,0,0
3024,11,62,0,0,0,0,0,0,1,0,0
3023,10,65,0,0,0,0,0,0,0,0,1
3022,9,51,1,0,0,0,0,0,0,0,0
3021,16,85,0,0,0,0,0,0,1,0,0
3020,11,65,0,0,0,0,0,0,0,0,0
8738,11,56,0,0,0,0,0,2,0,0,0
8739,10,66,1,0,0,0,0,1,0,0,0
8736,9,66,0,1,0,0,0,0,0,0,0
8737,12,70,1,0,0,0,0,1,0,1,0
8734,17,107,0,1,0,0,0,2,0,0,0
8735,10,54,0,0,0,0,0,0,0,0,0
8733,10,55,0,0,0,9,0,0,0,0,0
8730,12,61,0,0,0,0,0,0,0,0,0
8731,10,50,0,0,0,0,0,0,0,0,0
4198,7,40,0,0,0,0,0,0,0,1,0
4197,10,56,0,0,0,0,0,1,0,0,0
4194,19,101,0,0,0,0,0,1,0,0,0
4195,16,107,0,1,0,0,0,1,0,0,0
4192,11,64,0,0,0,0,0,0,0,0,0
4193,11,68,0,0,0,0,0,0,0,1,0
4190,13,72,0,0,0,0,0,1,0,0,0
4191,12,63,0,0,0,0,0,0,0,0,0
5670,12,72,0,1,0,0,0,1,0,0,0
5671,9,51,0,0,0,0,0,0,0,0,0
5672,12,66,0,0,0,0,0,1,0,0,0
5673,17,95,0,0,0,0,0,1,0,0,0
5674,13,72,0,0,0,0,0,2,1,0,0
5675,12,68,0,0,0,0,0,0,0,0,0
5676,13,82,2,0,0,0,0,1,0,0,0
5677,8,41,0,0,0,0,0,0,0,0,0
5678,12,73,0,0,0,0,0,1,0,0,0
5679,6,40,0,0,0,0,0,1,0,0,0
347,18,100,0,0,0,0,0,2,0,0,0
8192,15,79,0,0,0,0,0,2,0,0,0
8193,14,77,0,0,0,0,0,1,0,0,0
8190,13,75,0,0,0,0,0,1,0,0,0
6434,21,117,1,0,0,0,1,2,0,0,0
6433,13,75,0,0,0,0,0,0,0,0,0
6432,17,97,0,0,0,0,0,1,0,0,0
6431,15,92,1,0,0,0,0,1,0,0,1
6430,12,68,0,0,0,0,0,2,0,0,0
8198,11,63,0,0,0,0,0,1,0,0,0
8199,14,80,0,0,0,0,0,1,0,0,0
6439,3,17,0,0,0,0,0,0,0,0,0
6438,15,86,0,0,0,0,0,3,0,0,0
9391,10,82,0,0,0,0,0,3,0,0,2
6758,19,105,0,0,0,0,0,1,1,1,0
6759,17,96,1,0,0,0,0,1,0,1,0
6752,8,44,0,0,0,0,0,0,0,0,0
6753,10,71,0,0,0,0,0,0,0,0,0
6750,11,58,0,0,0,0,0,0,0,0,0
6751,13,74,0,0,0,0,0,2,1,0,0
6756,12,63,0,0,0,0,0,1,0,0,0
6757,14,83,1,0,0,0,0,1,0,0,0
6754,18,98,2,0,0,0,0,2,0,0,0
6755,13,70,0,0,0,0,0,4,0,0,0
9942,13,81,2,1,0,0,0,0,0,0,1
9943,10,59,0,0,0,0,0,1,0,0,0
9941,13,67,0,0,0,0,0,0,0,0,0
9946,15,87,0,0,0,0,0,2,1,0,0
9947,18,100,0,0,0,0,0,1,0,0,0
9945,10,60,0,0,0,0,0,0,0,1,0
343,14,78,0,0,0,0,0,1,1,0,0
9948,14,81,1,0,0,0,0,1,0,0,0
9949,11,65,0,0,0,0,0,0,0,0,0
9390,10,56,0,0,0,0,0,0,0,0,0
238,12,69,0,0,0,0,0,0,0,0,0
239,15,88,1,0,0,0,0,1,1,0,0
234,13,76,0,0,0,0,0,0,0,0,0
235,11,65,0,0,0,0,0,1,0,0,0
236,12,70,0,0,0,0,0,1,0,0,0
237,12,71,0,0,0,0,0,2,0,0,0
230,15,81,0,0,0,0,0,1,0,0,0
231,7,49,0,0,0,0,0,3,1,1,0
232,16,102,1,1,0,0,0,1,0,0,0
233,10,54,0,0,0,0,0,0,0,0,0
1537,10,52,0,0,0,0,0,0,1,0,0
2538,14,83,1,0,0,0,0,1,0,0,0
2539,10,59,0,0,0,0,0,1,0,0,0
2532,11,66,0,0,0,0,0,1,0,0,0
2533,14,83,1,0,0,0,0,1,0,0,0
2530,13,81,0,0,0,0,0,1,0,0,0
2531,10,58,0,0,0,0,0,0,0,0,0
2536,10,58,0,0,0,0,0,0,1,0,0
2537,18,102,0,0,0,0,0,0,0,0,1
2534,14,96,0,0,0,0,0,3,0,0,0
2535,13,100,0,0,0,0,0,1,0,0,0
5078,10,62,0,0,0,0,0,0,0,0,0
5079,15,82,0,0,0,0,0,0,0,0,0
5072,21,117,0,0,0,0,1,1,1,0,0
5073,12,62,0,1,0,0,0,0,0,0,0
5070,15,83,0,0,0,0,0,1,0,0,0
5071,18,101,0,0,0,0,0,1,0,0,0
5076,12,78,0,0,0,0,0,0,0,0,0
5077,14,96,0,0,0,0,0,12,0,0,0
5074,16,93,2,0,0,0,0,0,0,0,0
5075,12,64,0,0,0,0,0,1,1,0,0
9560,15,84,1,0,0,0,0,1,0,0,0
9561,12,75,1,0,0,0,0,0,0,0,0
939,11,65,0,0,0,0,0,0,0,0,0
938,11,70,0,1,0,0,0,1,0,0,0
9565,12,68,0,0,0,0,0,0,0,0,0
9566,9,50,0,0,0,0,0,1,0,0,0
9567,16,99,0,0,0,0,0,1,0,2,0
933,9,56,2,1,0,0,0,1,0,0,0
932,7,42,0,1,0,0,0,0,0,0,0
930,9,57,0,0,0,0,0,1,2,0,0
936,15,88,0,0,0,0,0,1,0,0,0
935,8,50,0,0,0,0,0,0,0,0,0
934,17,101,0,0,0,0,0,1,0,0,0
5380,16,90,2,0,0,0,0,0,3,0,0
5381,16,101,0,0,0,0,0,0,0,0,0
5382,18,104,1,0,0,0,0,0,0,0,0
5383,6,33,0,0,0,0,0,1,0,0,0
5384,7,40,0,0,0,0,0,0,0,0,0
5385,9,56,0,0,0,0,0,0,0,0,0
5386,12,66,1,0,0,0,0,0,0,0,0
5387,12,66,0,0,0,0,0,1,1,0,0
5388,15,85,0,0,0,0,0,0,0,0,0
1754,13,76,0,0,0,0,0,1,0,0,0
1536,10,60,0,0,0,0,0,0,1,1,0
797,15,93,0,0,0,0,0,0,0,1,0
796,7,42,0,0,0,0,0,0,0,0,0
795,8,60,0,1,0,0,1,0,0,0,0
794,12,73,0,0,0,0,0,1,0,0,0
9380,8,51,0,0,0,0,0,0,0,0,0
792,9,58,1,0,0,0,0,1,0,0,0
9382,18,98,0,0,0,0,0,1,0,0,0
790,12,71,0,0,0,0,0,0,0,0,0
9388,7,41,0,0,0,0,0,0,0,0,0
2145,10,59,0,0,0,0,0,1,0,0,0
799,10,57,0,0,0,0,0,0,0,0,0
798,17,94,0,0,0,0,0,1,0,1,0
2412,15,81,0,0,0,0,1,2,0,0,0
4978,11,65,0,0,0,0,0,0,1,1,0
2414,12,74,0,0,0,0,0,1,0,1,0
1139,11,64,0,0,0,0,0,2,0,0,0
1138,9,50,0,0,0,0,0,0,0,0,0
2417,11,63,0,0,0,0,0,1,0,0,0
1133,13,74,0,0,0,0,0,0,1,0,0
1132,18,94,0,0,0,0,0,1,0,0,0
1131,12,73,0,0,0,0,0,0,0,0,0
2140,11,69,0,0,0,1,0,3,0,0,0
1137,6,35,0,0,0,0,0,1,0,0,0
1136,20,107,1,0,0,0,1,0,0,0,0
1135,12,76,0,0,0,0,0,1,0,0,0
1134,22,118,0,0,0,0,0,1,0,0,0
4974,16,85,0,0,0,0,0,0,0,0,0
4975,12,70,0,0,0,0,0,2,1,0,0
476,19,118,1,0,0,0,0,1,1,0,0
7148,21,126,0,0,0,0,1,3,0,0,0
7149,8,48,0,0,0,0,0,0,0,0,0
7144,21,118,2,0,0,0,0,1,0,0,1
7145,17,104,1,0,0,0,0,1,0,0,0
7146,13,65,0,0,0,0,0,0,0,1,0
7140,15,85,0,0,0,0,0,0,0,0,0
7141,17,98,0,0,0,0,0,1,0,0,0
7142,9,45,0,0,0,0,0,0,0,0,0
7143,13,77,0,0,0,0,0,1,0,0,0
2149,13,74,0,0,0,0,0,1,0,0,0
8501,17,96,0,0,0,0,0,2,1,0,0
8052,13,85,0,0,0,0,0,0,0,1,0
8051,17,96,0,0,0,0,0,1,0,1,0
8050,18,99,3,0,0,0,0,1,0,0,0
8057,11,63,0,0,0,0,0,1,0,0,0
8504,13,62,0,0,0,0,0,1,0,0,0
8055,17,110,0,0,0,0,0,1,1,1,0
8506,13,71,0,0,0,0,0,0,0,0,0
8509,14,86,0,0,0,0,0,0,0,0,0
8508,7,38,0,0,0,0,0,1,1,0,0
8059,19,112,1,0,0,0,0,1,1,0,0
8058,13,71,0,0,0,0,0,0,0,0,0
2882,21,115,1,0,0,0,0,1,0,0,0
2883,17,98,0,0,0,0,0,1,1,1,0
7499,9,52,0,0,0,0,0,0,0,0,0
2886,13,73,0,0,0,0,0,2,0,0,0
2884,11,68,1,0,0,0,0,0,0,0,0
2885,8,56,0,0,0,0,0,1,0,0,0
7492,13,77,0,0,0,0,0,1,0,0,0
7493,9,48,0,0,0,0,0,0,0,0,0
2888,11,56,0,0,0,0,0,1,0,0,0
2889,10,57,0,0,0,0,0,1,0,0,0
7496,12,68,1,0,0,0,0,0,0,0,0
7497,16,114,0,1,0,0,0,4,0,0,0
7494,10,57,0,0,0,0,0,0,0,0,0
7495,15,94,0,0,0,0,0,0,0,0,0
2,16,91,0,0,0,0,0,2,0,1,0
3276,10,65,0,0,0,0,0,0,0,0,0
1921,10,51,0,0,0,0,0,0,0,0,0
1923,19,115,10,2,0,0,0,2,0,0,0
3272,11,65,0,0,0,0,0,1,1,0,0
1925,18,100,4,1,0,0,0,1,0,0,0
1926,15,85,0,0,0,0,0,1,0,0,0
6589,5,30,0,0,0,0,0,0,0,0,0
1927,6,38,0,0,0,0,0,1,0,0,0
4761,13,72,2,1,0,0,0,1,0,0,0
4760,15,97,0,0,0,0,0,0,0,0,0
4763,17,105,1,0,0,0,0,2,0,0,0
4762,17,104,0,0,0,0,0,1,0,0,0
4765,13,71,0,0,0,0,0,1,0,0,0
4764,17,96,0,0,0,0,0,0,0,0,0
4767,8,45,0,1,0,0,0,0,0,0,0
4766,14,79,0,0,0,0,0,1,0,0,0
4769,10,60,0,0,0,0,0,1,0,1,0
4768,13,81,0,0,0,0,0,2,0,1,0
6588,15,81,0,0,0,0,0,3,0,0,0
8767,8,46,0,0,0,0,0,1,0,0,0
5809,4,32,0,1,0,0,0,0,0,0,0
8766,16,83,3,0,0,0,0,2,1,1,0
5803,14,77,1,0,0,0,0,1,0,0,0
5802,15,86,1,0,0,0,0,1,0,0,0
5801,11,66,0,0,0,0,0,0,0,1,0
5800,16,88,0,0,0,0,0,1,0,0,0
5807,10,57,0,0,0,0,0,0,0,0,0
5806,9,63,1,0,0,0,0,0,0,0,0
5805,13,80,0,0,0,0,0,7,0,0,0
8760,10,63,0,0,0,0,0,0,0,0,0
1573,8,47,0,0,0,0,0,0,1,0,0
1572,9,47,0,0,0,0,0,0,0,0,0
1571,14,80,0,0,0,0,0,1,0,0,0
686,9,53,1,0,0,0,0,1,0,0,0
8769,17,101,0,0,0,0,0,1,0,0,0
8768,14,79,1,0,0,0,0,0,1,0,0
7360,7,36,0,0,0,0,0,1,0,0,0
1575,10,56,0,0,0,0,0,0,0,1,0
682,11,65,0,0,0,0,0,0,0,1,0
3313,14,86,0,0,0,0,0,0,0,1,0
4888,8,41,0,0,0,0,0,1,0,0,0
4889,10,65,0,0,0,0,0,0,1,1,0
2708,7,42,0,0,0,0,0,0,0,0,0
2705,11,64,0,0,0,0,0,0,0,0,0
4881,14,85,0,0,0,0,0,0,0,0,0
4882,19,107,0,0,0,0,1,2,0,0,0
2706,9,56,1,0,0,0,0,1,0,0,0
2701,15,82,0,0,0,0,0,4,4,0,0
4885,9,49,0,0,0,0,0,0,0,0,0
4886,11,62,0,0,0,0,0,3,0,0,0
2702,17,114,1,1,0,0,0,3,0,0,0
7962,10,61,1,0,0,0,0,1,0,0,0
7963,12,71,0,0,0,0,0,1,0,0,0
7960,12,83,2,0,0,0,0,3,0,0,0
7961,7,41,0,0,0,0,0,1,0,1,0
7966,16,91,0,0,0,0,0,0,0,0,0
7967,16,92,2,0,0,0,0,0,1,0,0
7964,10,74,0,0,0,0,0,2,0,1,0
9178,10,65,0,0,0,0,0,2,0,0,0
9177,18,101,0,0,0,0,0,2,0,0,0
9176,12,76,0,0,0,0,0,1,0,0,0
7968,13,72,0,0,0,0,0,1,0,0,0
9174,16,96,0,0,0,0,0,3,0,0,0
9173,13,69,0,0,0,0,0,1,0,0,0
9172,14,83,0,0,0,0,0,0,0,0,0
9171,16,101,3,2,0,0,0,3,0,0,0
9170,15,82,0,0,0,0,0,0,1,1,0
6259,13,80,0,0,0,0,0,1,0,1,0
6258,12,79,4,0,0,0,0,1,0,0,0
6939,13,77,0,0,0,0,0,1,3,0,0
6253,16,112,1,0,0,0,0,4,0,0,0
6251,6,36,0,0,0,0,0,0,0,0,0
6250,8,42,0,0,0,0,0,0,0,0,0
6257,11,65,0,0,0,0,0,0,0,1,0
6256,15,100,2,0,0,0,1,1,0,0,1
6255,15,89,3,0,0,0,0,1,0,1,1
6254,15,102,13,0,0,0,1,2,0,0,1
2411,11,70,0,0,0,0,0,1,0,0,0
8545,14,83,0,0,0,0,0,1,0,0,0
9719,9,48,0,0,0,0,0,0,0,0,0
9718,15,85,0,0,0,0,0,0,0,0,0
8016,11,58,1,0,0,0,0,1,0,0,0
9713,17,98,0,0,0,0,0,2,0,0,0
9712,17,104,0,0,0,0,0,1,0,0,0
9711,9,51,0,0,0,0,0,1,1,0,0
9710,14,78,0,0,0,0,0,0,0,1,0
9717,15,60,9,0,0,0,0,0,0,0,3
8547,15,92,0,0,0,0,0,0,1,1,0
9715,10,56,0,0,0,0,0,0,1,0,0
9714,19,104,0,0,0,0,0,2,0,0,0
832,10,54,0,0,0,0,0,0,0,0,0
833,15,99,1,0,0,0,0,1,0,0,0
830,13,76,0,0,0,0,0,0,0,0,0
8014,7,42,0,0,0,0,0,1,0,0,0
3470,18,109,0,0,0,0,0,0,0,0,1
8889,14,83,0,0,0,0,0,1,0,2,0
834,7,37,0,0,0,0,0,0,0,0,0
3473,16,94,0,0,0,0,0,1,0,0,0
8884,7,40,0,0,0,0,0,1,1,0,0
8541,13,74,0,0,0,0,0,1,1,0,0
838,13,72,0,0,0,0,0,1,0,0,0
839,20,113,0,0,0,0,0,2,0,0,0
8880,8,46,0,0,0,0,0,0,1,0,0
3479,10,68,2,0,0,0,0,1,0,0,0
8882,21,114,1,0,0,0,0,2,0,0,0
8540,15,84,0,0,0,0,0,1,0,0,0
8543,5,34,0,0,0,0,0,1,1,0,0
8010,8,46,1,0,0,0,0,2,5,0,0
7453,13,77,0,0,0,0,0,0,0,0,0
9007,16,91,0,0,0,0,0,1,0,0,0
5249,19,95,0,0,0,0,0,0,0,0,0
5248,13,73,0,0,0,0,0,0,0,0,0
1728,16,96,0,0,0,0,0,0,0,1,0
1729,16,82,0,0,0,0,0,2,1,0,0
5245,13,68,0,0,0,0,0,0,0,0,0
1727,13,72,0,0,0,0,0,1,0,0,0
5247,10,75,0,0,0,0,0,0,0,3,1
5246,15,88,2,0,0,0,0,0,0,0,0
5241,9,63,0,0,0,0,0,0,0,0,0
1723,9,62,0,0,0,0,0,0,0,0,0
5243,11,66,0,0,0,0,0,0,0,0,0
5242,13,74,0,0,0,0,0,1,0,0,0
6223,16,90,0,0,0,0,0,2,0,0,0
7020,14,72,0,0,0,0,0,0,0,0,0
9003,13,82,0,0,0,0,0,1,0,0,0
9002,13,73,0,0,0,0,0,1,0,0,0
7931,11,55,0,0,0,0,0,1,0,0,0
9001,14,80,0,0,0,0,0,2,1,0,0
7282,12,71,0,0,0,0,0,1,0,0,0
7024,17,97,0,0,0,0,0,1,0,0,0
7933,17,91,0,0,0,0,0,1,0,0,0
3005,8,44,0,0,0,0,0,0,2,0,0
3004,14,85,0,0,0,0,0,1,0,0,0
3007,9,58,0,0,0,0,0,0,0,0,0
3006,12,69,0,0,0,0,0,1,0,0,0
3000,17,94,0,0,0,0,0,0,2,0,0
3003,14,75,1,0,0,0,0,0,1,0,0
3002,12,65,0,0,0,0,0,0,0,0,0
9458,14,82,0,0,0,0,0,2,0,1,0
3009,13,86,0,0,0,0,0,0,0,0,0
3008,10,61,1,0,0,0,0,1,0,0,0
7286,10,66,1,0,0,0,0,0,0,0,0
1588,12,64,0,0,0,0,0,2,0,0,0
3312,18,106,0,0,0,0,0,1,0,0,0
7937,9,48,0,0,0,0,0,1,0,0,0
1583,14,86,0,0,0,0,0,1,0,0,0
1580,17,105,0,0,0,0,0,1,0,0,0
1581,15,94,1,0,0,0,0,2,0,0,0
1586,9,48,0,0,0,0,0,0,0,0,0
1587,14,79,1,0,0,0,0,0,0,0,0
1584,13,74,0,0,0,0,0,1,0,0,0
5482,14,79,0,0,0,0,0,1,0,0,0
7939,15,81,0,0,0,0,0,1,0,0,0
3317,9,51,0,0,0,0,0,1,1,1,0
7938,12,65,0,0,0,0,0,1,0,0,0
5480,17,93,3,0,0,0,0,2,2,0,0
9104,10,58,0,0,0,0,0,0,0,0,0
7288,10,59,0,0,0,0,0,2,0,1,0
9102,12,66,0,0,0,0,0,1,0,0,0
9452,12,67,0,0,0,0,0,1,0,0,0
5658,20,113,1,0,0,0,0,3,0,0,1
5659,19,118,4,0,0,0,0,1,3,0,0
5656,8,41,0,0,0,0,0,1,0,0,0
5657,11,60,0,0,0,0,0,0,0,0,0
5654,10,57,0,0,0,0,0,0,1,0,0
5655,18,110,0,0,0,0,0,1,0,0,0
5650,14,74,0,0,0,0,0,1,0,0,0
5651,18,109,1,0,0,0,0,1,0,0,0
6418,15,81,0,0,0,0,0,0,0,0,0
6415,8,53,0,0,0,0,0,0,0,0,0
6414,16,98,0,1,0,0,0,1,0,1,0
6417,16,104,4,0,0,0,0,0,0,0,3
6416,13,72,0,0,0,0,0,0,0,1,0
6411,13,73,0,0,0,0,0,1,0,1,0
6410,14,76,0,0,0,0,0,0,1,0,0
6413,12,67,0,0,0,0,0,0,0,0,0
6412,14,79,0,0,0,0,0,2,0,0,0
7777,4,28,0,0,0,0,0,0,0,0,0
7776,17,100,0,0,0,0,0,2,1,1,0
7775,15,83,1,0,0,0,0,1,0,1,0
7774,15,93,0,0,0,0,0,0,0,0,0
7773,12,61,0,0,0,0,0,0,0,0,0
7772,15,85,0,0,0,0,0,2,2,0,0
7771,16,101,0,1,0,0,0,1,0,0,0
7770,7,45,0,0,0,0,0,0,0,0,0
7779,9,50,0,0,0,0,0,0,0,0,0
7778,15,83,0,0,0,0,0,1,0,0,0
3917,12,70,0,0,0,0,0,1,0,0,0
3916,20,111,0,0,0,0,0,1,0,0,0
3915,11,56,0,0,0,0,0,2,0,0,0
3913,16,93,0,1,0,0,0,1,0,0,1
3912,9,57,0,1,0,0,0,0,0,0,1
3919,8,49,0,0,0,0,0,2,0,0,0
3918,8,47,0,0,0,0,0,1,0,0,0
8314,16,90,0,0,0,0,0,0,0,0,0
6731,16,94,0,0,0,0,0,1,0,2,0
6732,9,62,0,0,0,0,0,1,0,0,0
8317,15,86,0,0,0,0,0,2,1,0,0
8310,14,82,0,0,0,0,0,1,0,0,0
6735,14,79,0,0,0,0,0,3,0,0,0
8312,4,23,0,0,0,0,0,0,1,0,0
6737,14,79,0,0,0,0,0,1,1,0,0
6738,16,83,0,0,0,0,0,1,0,1,0
6739,9,58,1,0,0,0,0,0,0,0,0
8318,13,87,2,1,0,0,0,2,0,0,0
8319,14,84,1,0,0,0,0,0,0,0,0
9928,15,97,1,0,0,0,0,2,0,0,0
9929,5,30,0,0,0,0,0,1,0,0,0
9920,11,61,0,0,0,0,0,1,0,0,0
9922,20,119,1,0,0,0,1,1,0,0,0
9923,14,86,1,0,0,0,0,1,0,1,0
9924,12,64,0,0,0,0,0,1,0,0,0
9925,14,82,0,0,0,0,0,1,0,0,0
9926,10,60,0,0,0,0,0,0,0,0,0
9927,9,48,0,0,0,0,0,1,0,0,0
216,15,89,1,0,0,0,0,1,0,1,0
217,12,76,0,0,0,0,0,0,0,0,0
214,6,44,0,0,0,0,0,0,0,0,0
215,12,63,0,0,0,0,0,0,0,1,0
212,16,99,0,0,0,0,0,1,0,0,0
213,10,60,0,0,0,0,0,1,0,1,0
210,11,65,0,0,0,0,0,2,2,0,0
211,8,50,0,0,0,0,0,2,0,0,0
218,18,101,0,0,0,0,0,1,0,1,0
219,10,63,0,1,0,0,0,0,0,1,0
6088,5,29,0,0,0,0,0,0,0,0,0
6089,9,56,0,0,0,0,0,0,0,0,0
6086,14,74,0,0,0,0,0,0,0,0,0
6087,11,58,0,0,0,0,0,0,0,0,0
6084,11,75,0,0,0,0,0,3,0,0,0
6085,18,100,0,0,0,0,0,1,0,0,0
6082,10,53,0,0,0,0,0,3,0,0,0
6083,8,47,0,0,0,0,0,0,0,0,0
6080,12,63,0,0,0,0,0,0,0,0,0
6081,15,85,1,0,0,0,0,1,0,0,0
3284,12,68,0,0,0,0,0,0,1,0,0
3649,7,47,0,0,0,0,0,0,0,0,1
3648,10,65,0,0,0,0,0,0,1,0,0
3647,17,102,0,0,0,0,0,1,0,0,0
3646,14,79,0,0,0,0,0,1,0,0,0
3645,11,61,0,0,0,0,0,1,0,0,0
3644,10,56,4,0,0,0,0,0,0,0,0
3643,19,117,1,0,0,0,0,4,0,0,0
3642,10,62,1,0,0,0,0,0,0,0,0
3641,13,84,0,0,0,0,0,0,0,1,0
3640,19,112,1,0,0,0,0,2,4,0,0
2550,18,98,0,0,0,0,0,1,2,0,0
2551,11,59,1,0,0,0,0,2,0,0,0
2552,7,56,1,0,0,0,0,0,0,0,0
2553,14,77,0,0,0,0,0,0,0,0,0
2554,12,69,0,0,0,0,0,1,0,0,0
2555,11,67,0,0,0,0,0,1,0,0,0
2556,13,76,0,0,0,0,0,1,0,0,0
2558,16,84,0,0,0,0,0,2,0,0,0
2559,16,94,0,0,0,0,0,1,0,0,0
5010,15,84,0,0,0,0,0,2,0,0,0
5011,20,113,0,0,0,0,1,1,0,0,0
5012,11,69,1,0,0,0,0,0,1,0,0
5013,16,88,1,0,0,0,0,0,0,0,0
5014,13,73,0,0,0,0,0,2,0,0,0
5015,14,75,0,0,0,0,0,1,1,1,0
3282,13,122,0,0,0,0,1,6,0,0,0
5017,9,49,0,0,0,0,0,0,0,0,0
5018,11,66,0,0,0,0,0,0,1,0,0
5019,14,85,2,0,0,0,1,0,1,0,0
4419,7,38,0,0,0,0,0,0,0,0,0
4418,14,81,0,0,0,0,0,1,0,0,0
4417,18,104,1,0,0,0,0,0,1,1,0
4416,8,53,0,0,0,0,0,2,0,1,0
4415,9,53,0,0,0,0,0,1,1,0,0
4414,14,83,0,0,0,0,0,1,0,0,0
4412,19,105,0,0,0,0,0,2,1,0,0
4411,13,72,0,0,0,0,0,0,0,0,0
4410,10,57,0,0,0,0,0,0,0,0,0
919,16,90,0,0,0,0,0,1,0,0,0
918,16,88,0,0,0,0,0,1,0,0,0
9548,9,50,0,0,0,0,0,1,0,0,0
9549,10,90,0,0,0,0,1,3,0,0,0
9546,11,64,0,0,0,0,0,1,0,1,0
9547,15,78,0,0,0,0,0,2,1,0,0
9544,10,62,0,0,0,0,0,3,0,0,0
916,12,76,0,0,0,0,0,1,0,0,0
9542,8,59,1,0,0,0,0,0,0,0,0
910,16,93,1,0,0,0,0,0,1,0,0
913,4,23,0,0,0,0,0,0,0,0,0
9541,15,95,0,0,0,0,0,1,0,1,0
3280,22,118,6,0,0,0,0,5,0,0,0
7168,17,97,0,0,0,0,0,1,0,0,0
7169,14,75,1,0,0,0,0,1,0,0,0
7162,19,107,0,0,0,0,0,1,0,0,0
7163,4,22,0,0,0,0,0,0,0,0,0
7160,11,60,0,0,0,0,0,0,1,0,0
7161,14,79,0,0,0,0,0,2,0,0,0
7166,13,76,0,0,0,0,0,0,0,0,0
7167,7,41,0,0,0,0,0,0,0,0,0
7164,9,55,0,1,0,0,0,0,0,0,0
7165,10,55,0,0,0,0,0,1,0,0,0
8079,20,134,0,0,0,0,1,1,0,0,0
630,15,85,0,0,0,0,0,0,0,0,0
1213,12,68,0,0,0,0,0,1,2,0,0
8071,19,112,1,0,0,0,0,1,0,0,2
8070,8,46,0,0,0,0,0,1,0,0,0
8073,16,89,0,0,0,0,0,1,0,0,0
8072,17,109,1,0,0,0,0,3,0,0,0
8075,11,64,0,0,0,0,0,0,0,1,0
8074,15,90,1,0,0,0,0,0,0,0,0
8077,14,86,1,0,0,0,0,0,0,0,0
8076,17,94,0,0,0,0,1,1,0,1,0
793,13,80,0,1,0,0,0,1,0,1,0
634,9,54,0,0,0,0,0,1,0,0,0
8888,9,60,1,0,0,0,0,1,0,0,0
636,15,84,0,0,0,0,0,5,0,0,0
8637,11,63,0,0,0,0,0,1,0,0,0
1215,8,44,0,0,0,0,0,0,7,0,0
1111,4,25,0,0,0,0,0,1,0,0,0
1110,8,55,3,0,0,0,0,0,0,0,0
1113,9,54,0,1,0,0,0,0,0,0,0
1112,9,55,0,0,0,0,0,0,0,0,0
1443,13,79,0,0,0,0,0,0,0,0,0
1442,13,76,0,0,0,0,0,1,0,0,0
1441,15,81,0,0,0,0,0,4,0,0,0
1440,20,122,1,0,0,0,1,1,0,0,0
1119,13,77,0,0,0,0,0,0,0,1,0
1118,9,50,0,0,0,0,0,1,0,0,0
1448,8,49,1,0,0,0,0,0,0,0,0
4859,16,105,0,1,0,0,0,2,0,0,0
8636,15,77,0,0,0,0,0,1,0,0,0
2005,15,81,0,0,0,0,0,1,0,0,0
4857,16,92,1,0,0,0,0,1,0,0,0
4856,10,55,0,0,0,0,0,1,0,0,0
4855,9,53,0,0,0,0,0,0,0,0,0
2009,14,88,0,0,0,0,0,0,0,0,0
4581,15,79,0,0,0,0,0,1,0,0,0
4852,7,38,0,0,0,0,0,0,0,0,0
4851,14,78,0,0,0,0,0,0,0,0,0
2300,15,75,1,0,0,0,0,0,0,0,0
6525,16,94,0,0,0,0,0,1,0,0,0
4582,17,118,1,1,0,0,1,3,0,0,0
2303,11,61,0,0,0,0,0,1,0,0,0
6524,13,69,0,0,0,0,0,1,0,0,0
1114,8,44,0,0,0,0,0,0,0,0,0
4726,17,97,0,0,0,0,0,1,0,0,0
6914,8,44,0,0,0,0,0,0,1,0,0
2304,12,83,3,2,0,0,0,1,0,0,0
4789,12,70,0,0,0,0,0,0,0,0,0
4788,7,41,0,0,0,0,0,1,0,0,0
4787,15,83,0,0,0,0,0,2,0,0,0
4786,12,70,0,0,0,0,0,2,0,0,0
4785,11,69,0,0,0,0,0,0,0,1,0
4722,14,80,0,0,0,0,0,0,0,0,0
4783,12,76,1,0,0,0,0,0,0,2,1
4782,11,68,0,0,0,0,0,0,1,0,0
4781,12,75,0,0,0,0,0,1,0,0,0
4780,8,52,0,0,0,0,0,2,0,0,0
8633,13,72,0,0,0,0,0,1,0,0,0
5820,17,107,0,0,0,0,0,2,1,0,0
5823,16,96,1,0,0,0,0,0,0,0,0
5822,12,76,0,1,0,0,0,0,0,0,0
5825,18,113,0,0,0,0,0,2,0,0,0
5827,10,60,0,0,0,0,0,0,0,0,0
5829,12,68,0,0,0,0,0,0,1,0,0
5828,12,87,0,1,0,0,0,1,0,0,0
8632,10,63,0,0,0,0,0,0,0,0,0
